order_id,product,category,quantity,unit_price,order_date,region
ORD4645,Face Serum,Beauty,3,366.79,2025-01-19,East
ORD4646,Dumbbell Set,Sports,6,2200.03,2024-08-18,Central
ORD4647,Non-stick Pan,Home,3,5115.83,2024-12-19,East
ORD4648,Leather Wallet,Fashion,4,1451.85,2024-07-10,West
ORD4649,Yoga Mat,Sports,3,2317.91,2024-06-28,South
ORD4650,Lip Balm,Beauty,2,2226.75,2024-10-23,South
ORD4651,Storage Box,Home,2,5930.79,2024-10-09,West
ORD4652,Shampoo 200ml,Beauty,4,4510.33,2024-08-04,South
ORD4653,Shampoo 200ml,Beauty,4,582.17,2024-11-03,West
ORD4654,Yoga Mat,Sports,3,4857.77,2024-11-19,South
ORD4655,Non-stick Pan,Home,6,4577.37,2024-06-23,East
ORD4656,Football,Sports,3,5825.02,2024-08-15,East
ORD4657,Sunglasses,Fashion,4,3264.55,2024-12-10,East
ORD4658,Storage Box,Home,1,3761.7,2024-12-21,North
ORD4659,Non-stick Pan,Home,5,3790.84,2024-09-22,North
ORD4660,Power Bank,Electronics,1,868.74,2024-12-12,East
ORD4661,Wall Clock,Home,5,2317.55,2024-07-18,North
ORD4662,Cotton T-Shirt,Fashion,2,1642.15,2024-07-18,East
ORD4663,Smartwatch,Electronics,2,5067.62,2025-01-25,Central
ORD4664,USB-C Cable,Electronics,4,5050.79,2024-06-14,Central
ORD4665,Dumbbell Set,Sports,3,3234.72,2024-12-07,East
ORD4666,Dumbbell Set,Sports,4,1676.03,2024-10-13,Central
ORD4667,Lip Balm,Beauty,5,2776.36,2025-03-17,West
ORD4668,Denim Jacket,Fashion,3,4441.86,2024-08-22,Central
ORD4669,Smartwatch,Electronics,2,2399.86,2024-08-25,West
ORD4670,Leather Wallet,Fashion,5,1646.53,2025-02-09,Central
ORD4671,Running Shoes,Fashion,6,5355.51,2025-01-18,Central
ORD4672,Shampoo 200ml,Beauty,2,4613.33,2024-09-28,North
ORD4673,Yoga Mat,Sports,3,3250.15,2025-03-06,West
ORD4674,Hair Dryer,Beauty,6,4699.71,2024-10-12,East
ORD4675,Wireless Earbuds,Electronics,5,5432.51,2024-08-21,East
ORD4676,Shampoo 200ml,Beauty,1,3927.38,2025-03-16,Central
ORD4677,Dumbbell Set,Sports,4,2116.79,2024-09-19,West
ORD4678,Wireless Earbuds,Electronics,1,4384.56,2024-12-06,Central
ORD4679,Sunscreen SPF50,Beauty,3,581.37,2025-03-14,West
ORD4680,Leather Wallet,Fashion,1,2292.48,2024-09-01,North
ORD4681,Dumbbell Set,Sports,4,596.39,2024-06-11,North
ORD4682,Cotton T-Shirt,Fashion,4,1750.52,2024-07-26,Central
ORD4683,Sunscreen SPF50,Beauty,6,3451.68,2024-10-26,North
ORD4684,Bluetooth Speaker,Electronics,4,3034.44,2025-02-27,North
ORD4685,Hair Dryer,Beauty,6,1449.49,2025-02-24,Central
ORD4686,Running Shoes,Fashion,1,5767.65,2025-01-20,North
ORD4687,Table Lamp,Home,2,5705.2,2025-02-04,North
ORD4688,Football,Sports,1,3244.81,2024-12-28,West
ORD4689,Yoga Mat,Sports,5,2871.78,2024-09-28,West
ORD4690,Table Lamp,Home,4,4841.47,2024-08-13,West
ORD4691,Sunglasses,Fashion,2,3018.48,2024-12-29,North
ORD4692,Wireless Earbuds,Electronics,1,5821.44,2025-01-13,West
ORD4693,Running Shoes,Fashion,1,3627.26,2025-01-23,North
ORD4694,USB-C Cable,Electronics,2,923.75,2024-12-21,West
ORD4695,USB-C Cable,Electronics,1,2360.88,2024-06-02,Central
ORD4696,Denim Jacket,Fashion,4,389.94,2025-02-11,North
ORD4697,Wireless Earbuds,Electronics,1,5527.42,2024-08-11,South
ORD4698,Bluetooth Speaker,Electronics,6,2465.23,2024-09-20,Central
ORD4699,Smartwatch,Electronics,1,5092.48,2024-06-19,North
ORD4700,USB-C Cable,Electronics,1,4443.54,2025-03-17,South
ORD4701,Sunglasses,Fashion,1,180.37,2024-12-13,West
ORD4702,Hair Dryer,Beauty,5,5420.83,2024-07-04,North
ORD4703,Smartwatch,Electronics,5,1933.76,2024-07-12,West
ORD4704,Cotton Bedsheet,Home,5,1026.44,2024-08-17,East
ORD4705,USB-C Cable,Electronics,4,1655.15,2024-08-09,Central
ORD4706,Sunglasses,Fashion,6,2408.95,2025-01-08,West
ORD4707,Table Lamp,Home,1,5404.72,2025-02-04,North
ORD4708,Non-stick Pan,Home,3,5144.72,2024-12-17,East
ORD4709,Running Shoes,Fashion,2,4280.74,2024-08-20,North
ORD4710,Dumbbell Set,Sports,3,5027.91,2024-10-13,Central
ORD4711,Smartwatch,Electronics,6,2879.64,2024-11-24,Central
ORD4712,Running Shoes,Fashion,2,1872.24,2024-10-07,South
ORD4713,Sunscreen SPF50,Beauty,2,5794.39,2024-08-31,South
ORD4714,Power Bank,Electronics,6,2024.02,2025-02-13,West
ORD4715,Face Serum,Beauty,6,5775.89,2024-08-18,North
ORD4716,Table Lamp,Home,4,677.07,2024-09-14,Central
ORD4717,Table Lamp,Home,2,769.32,2025-02-24,West
ORD4718,Shampoo 200ml,Beauty,6,4747.2,2025-01-23,East
ORD4719,Sunglasses,Fashion,2,1190.64,2025-02-06,Central
ORD4720,Power Bank,Electronics,2,3747.41,2024-06-23,East
ORD4721,Football,Sports,2,333.04,2025-03-24,West
ORD4722,Shampoo 200ml,Beauty,4,4582.21,2025-01-10,South
ORD4723,Football,Sports,1,3851.69,2025-01-09,East
ORD4724,Skipping Rope,Sports,1,5455.51,2024-06-22,East
ORD4725,Face Serum,Beauty,4,1892.16,2024-11-15,East
ORD4726,Sunglasses,Fashion,3,4437.52,2024-12-26,East
ORD4727,Shampoo 200ml,Beauty,6,5687.54,2024-10-04,West
ORD4728,Smartwatch,Electronics,2,1639.8,2025-01-25,Central
ORD4729,Dumbbell Set,Sports,6,5077.58,2025-02-22,West
ORD4730,Cotton Bedsheet,Home,2,4864.07,2024-12-11,West
ORD4731,Cotton T-Shirt,Fashion,6,3275.62,2024-10-27,South
ORD4732,Lip Balm,Beauty,5,4657.1,2024-10-27,West
ORD4733,Cotton T-Shirt,Fashion,6,1759.55,2024-07-01,South
ORD4734,Wireless Earbuds,Electronics,2,3912.72,2024-11-01,South
ORD4735,Shampoo 200ml,Beauty,3,4577.32,2025-03-16,East
ORD4736,Denim Jacket,Fashion,5,5941.88,2024-08-28,South
ORD4737,Cotton Bedsheet,Home,3,4768.36,2024-11-18,South
ORD4738,Non-stick Pan,Home,4,2590.82,2024-08-22,South
ORD4739,Skipping Rope,Sports,6,4626.29,2024-12-04,West
ORD4740,Cotton T-Shirt,Fashion,5,5424.54,2024-08-16,North
ORD4741,Wall Clock,Home,5,154.24,2024-09-12,South
ORD4742,Shampoo 200ml,Beauty,1,4785.18,2024-07-10,East
ORD4743,Shampoo 200ml,Beauty,1,730.9,2024-11-07,North
ORD4744,Wireless Earbuds,Electronics,3,4529.86,2025-02-26,North
ORD4745,Sunscreen SPF50,Beauty,2,554.43,2024-10-03,Central
ORD4746,Denim Jacket,Fashion,5,578.87,2024-12-01,Central
ORD4747,Shampoo 200ml,Beauty,3,378.46,2024-07-03,West
ORD4748,Wall Clock,Home,4,5300.85,2024-12-04,North
ORD4749,Leather Wallet,Fashion,6,3692.19,2024-08-10,North
ORD4750,Running Shoes,Fashion,1,3984.89,2025-03-13,North
ORD4751,Wireless Earbuds,Electronics,6,3532.75,2024-10-14,East
ORD4752,Table Lamp,Home,1,963.98,2025-02-05,South
ORD4753,Table Lamp,Home,6,2344.16,2024-12-21,Central
ORD4754,Denim Jacket,Fashion,4,3912.97,2024-09-05,Central
ORD4755,USB-C Cable,Electronics,2,2388.49,2024-09-10,South
ORD4756,Shampoo 200ml,Beauty,4,4459.04,2024-07-22,North
ORD4757,Denim Jacket,Fashion,1,4517.63,2025-01-21,East
ORD4758,Wall Clock,Home,5,5207.86,2025-01-30,North
ORD4759,Running Shoes,Fashion,3,5125.6,2024-09-04,West
ORD4760,Denim Jacket,Fashion,5,1441.34,2024-12-10,East
ORD4761,Face Serum,Beauty,3,5651.92,2025-02-15,South
ORD4762,Yoga Mat,Sports,4,3058.75,2024-08-08,Central
ORD4763,Cricket Bat,Sports,3,5251.62,2024-11-30,Central
ORD4764,Leather Wallet,Fashion,3,1589.83,2025-03-26,East
ORD4765,Lip Balm,Beauty,2,4809.31,2025-02-03,South
ORD4766,Cotton T-Shirt,Fashion,5,2830.75,2025-03-16,Central
ORD4767,Skipping Rope,Sports,2,1244.74,2024-10-26,East
ORD4768,Cotton T-Shirt,Fashion,1,4409.29,2024-10-22,South
ORD4769,Wireless Earbuds,Electronics,1,809.68,2024-12-22,North
ORD4770,Power Bank,Electronics,4,3231.46,2024-10-22,East
ORD4771,Wall Clock,Home,6,5041.87,2024-06-17,East
ORD4772,Hair Dryer,Beauty,5,2374.62,2024-08-05,West
ORD4773,Dumbbell Set,Sports,2,1535.95,2024-11-21,South
ORD4774,Wireless Earbuds,Electronics,6,4079.29,2024-08-05,East
ORD4775,Denim Jacket,Fashion,5,2107.85,2024-09-02,East
ORD4776,Sunscreen SPF50,Beauty,4,5079.62,2025-02-05,South
ORD4777,Bluetooth Speaker,Electronics,3,1074.99,2024-12-03,Central
ORD4778,Face Serum,Beauty,1,1442.17,2024-07-19,North
ORD4779,Power Bank,Electronics,3,863.24,2024-09-30,South
ORD4780,Sunglasses,Fashion,2,2555.85,2024-10-29,Central
ORD4781,Table Lamp,Home,3,656.28,2025-01-06,Central
ORD4782,Cotton T-Shirt,Fashion,2,3386.19,2025-03-08,West
ORD4783,Power Bank,Electronics,1,1501.23,2024-09-19,East
ORD4784,Skipping Rope,Sports,1,5490.99,2024-11-27,East
ORD4785,Dumbbell Set,Sports,3,2684.33,2025-02-03,South
ORD4786,Football,Sports,3,1314.78,2024-09-12,North
ORD4787,Face Serum,Beauty,2,151.15,2024-08-12,Central
ORD4788,Hair Dryer,Beauty,6,4375.74,2025-01-30,Central
ORD4789,Denim Jacket,Fashion,6,4213.66,2025-02-02,East
ORD4790,Smartwatch,Electronics,2,2472.55,2025-01-12,South
ORD4791,USB-C Cable,Electronics,4,5188.73,2024-11-29,North
ORD4792,Shampoo 200ml,Beauty,5,3617.78,2024-08-05,Central
ORD4793,Leather Wallet,Fashion,5,2078.34,2024-10-19,East
ORD4794,Power Bank,Electronics,3,4956.42,2024-09-30,South
ORD4795,Wireless Earbuds,Electronics,1,2021.07,2025-03-05,East
ORD4796,Running Shoes,Fashion,2,2413.02,2024-08-04,North
ORD4797,Yoga Mat,Sports,4,4341.94,2024-06-06,South
ORD4798,Sunscreen SPF50,Beauty,2,1500.74,2024-12-07,North
ORD4799,Cricket Bat,Sports,2,995.99,2024-07-16,West
ORD4800,Leather Wallet,Fashion,1,1315.73,2024-07-02,West
ORD4801,Wall Clock,Home,5,5735.32,2024-07-11,East
ORD4802,Cricket Bat,Sports,6,2029.68,2024-10-17,East
ORD4803,Table Lamp,Home,1,2865.6,2024-10-28,East
ORD4804,Shampoo 200ml,Beauty,4,5533.64,2024-08-02,East
ORD4805,Lip Balm,Beauty,1,3083.34,2024-07-20,West
ORD4806,Cotton Bedsheet,Home,2,5331.06,2024-09-22,South
ORD4807,Sunscreen SPF50,Beauty,1,2095.23,2024-11-28,West
ORD4808,Football,Sports,4,5267.35,2025-01-19,North
ORD4809,Non-stick Pan,Home,1,2820.43,2024-12-13,West
ORD4810,Face Serum,Beauty,4,3517.14,2024-11-30,North
ORD4811,Cricket Bat,Sports,6,1015.7,2024-07-12,North
ORD4812,Hair Dryer,Beauty,5,2547.08,2024-11-25,South
ORD4813,Storage Box,Home,3,3054.25,2024-07-25,East
ORD4814,Bluetooth Speaker,Electronics,6,1741.33,2024-10-12,South
ORD4815,Football,Sports,5,1808.67,2024-09-16,East
ORD4816,Football,Sports,1,191.67,2024-07-05,Central
ORD4817,Table Lamp,Home,5,3006.38,2024-12-16,South
ORD4818,Skipping Rope,Sports,1,3615.64,2025-03-25,South
ORD4819,Face Serum,Beauty,5,706.28,2025-03-22,South
ORD4820,Yoga Mat,Sports,5,3275.57,2024-08-05,North
ORD4821,Lip Balm,Beauty,1,719.36,2025-02-24,North
ORD4822,Lip Balm,Beauty,4,2612.75,2024-06-05,North
ORD4823,Yoga Mat,Sports,5,2671.59,2025-01-12,East
ORD4824,Cotton Bedsheet,Home,4,917.33,2024-07-15,East
ORD4825,Wall Clock,Home,5,1465.35,2025-02-17,North
ORD4826,Shampoo 200ml,Beauty,3,4792.73,2024-07-12,West
ORD4827,Sunscreen SPF50,Beauty,1,1356.43,2025-01-22,East
ORD4828,Dumbbell Set,Sports,1,1549.84,2024-08-10,West
ORD4829,Sunscreen SPF50,Beauty,3,2154.72,2024-10-05,West
ORD4830,Lip Balm,Beauty,1,693.04,2025-02-21,South
ORD4831,Leather Wallet,Fashion,4,3812.34,2024-11-20,North
ORD4832,Sunscreen SPF50,Beauty,5,791.81,2024-08-26,West
ORD4833,Smartwatch,Electronics,3,3278.59,2024-09-08,West
ORD4834,Wall Clock,Home,1,5230.42,2024-09-08,East
ORD4835,Bluetooth Speaker,Electronics,3,287.43,2024-09-12,East
ORD4836,Face Serum,Beauty,6,2919.33,2024-12-30,Central
ORD4837,Lip Balm,Beauty,4,1913.91,2024-10-30,West
ORD4838,Cotton T-Shirt,Fashion,6,1629.74,2024-08-12,North
ORD4839,Football,Sports,2,3746.52,2025-03-13,South
ORD4840,Bluetooth Speaker,Electronics,3,5447.15,2025-02-17,Central
ORD4841,Shampoo 200ml,Beauty,3,4955.27,2024-11-27,North
ORD4842,Table Lamp,Home,3,537.78,2024-11-06,West
ORD4843,Running Shoes,Fashion,5,4272.05,2024-12-30,East
ORD4844,Hair Dryer,Beauty,5,5530.57,2024-09-21,Central
ORD4845,Lip Balm,Beauty,3,2954.02,2025-02-07,North
ORD4846,Non-stick Pan,Home,1,1117.25,2024-10-01,Central
ORD4847,Non-stick Pan,Home,1,299.24,2024-12-06,West
ORD4848,Wall Clock,Home,6,4390.95,2025-01-15,West
ORD4849,Lip Balm,Beauty,4,4621.94,2024-06-22,West
ORD4850,Face Serum,Beauty,2,5368.01,2024-09-28,South
ORD4851,Shampoo 200ml,Beauty,6,2998.91,2024-10-10,East
ORD4852,Wireless Earbuds,Electronics,6,5391.56,2025-03-14,East
ORD4853,Wall Clock,Home,4,5426.76,2024-07-28,Central
ORD4854,Table Lamp,Home,1,1424.34,2024-10-19,North
ORD4855,Dumbbell Set,Sports,3,4461.81,2025-02-17,South
ORD4856,Face Serum,Beauty,4,1308.87,2024-08-09,North
ORD4857,Table Lamp,Home,6,212.97,2024-12-21,West
ORD4858,Leather Wallet,Fashion,6,2253.88,2025-02-12,East
ORD4859,Hair Dryer,Beauty,5,3065.53,2025-01-26,Central
ORD4860,Skipping Rope,Sports,3,2195.49,2025-02-12,West
ORD4861,Cricket Bat,Sports,4,4248.34,2025-01-31,North
ORD4862,Smartwatch,Electronics,5,656.63,2024-10-29,West
ORD4863,USB-C Cable,Electronics,1,5596.47,2024-08-30,South
ORD4864,Cricket Bat,Sports,1,271.39,2024-09-13,South
ORD4865,Hair Dryer,Beauty,4,2446.02,2025-01-04,Central
ORD4866,Skipping Rope,Sports,5,1914.77,2024-06-10,North
ORD4867,Cotton Bedsheet,Home,4,5645.02,2024-11-17,North
ORD4868,Table Lamp,Home,3,5507.8,2024-10-12,North
ORD4869,Smartwatch,Electronics,2,380.12,2025-01-13,West
ORD4870,Running Shoes,Fashion,2,1413.61,2024-08-31,Central
ORD4871,Sunglasses,Fashion,3,2936.86,2024-06-28,South
ORD4872,Football,Sports,6,563.33,2024-06-16,Central
ORD4873,Sunglasses,Fashion,2,4567.73,2025-01-31,North
ORD4874,Cotton T-Shirt,Fashion,2,3200.82,2025-01-04,Central
ORD4875,Shampoo 200ml,Beauty,1,989.34,2025-03-18,West
ORD4876,Shampoo 200ml,Beauty,4,1041.18,2024-09-09,East
ORD4877,Cotton T-Shirt,Fashion,4,4541.12,2024-10-22,South
ORD4878,Smartwatch,Electronics,6,1304.66,2025-02-18,South
ORD4879,Sunglasses,Fashion,6,3521.83,2025-03-28,East
ORD4880,Table Lamp,Home,2,5240.34,2024-06-26,North
ORD4881,Cricket Bat,Sports,5,5547.35,2024-11-07,North
ORD4882,Bluetooth Speaker,Electronics,3,758.41,2025-01-17,North
ORD4883,Storage Box,Home,6,1621.44,2024-10-03,West
ORD4884,Cotton Bedsheet,Home,1,1346.66,2024-08-16,East
ORD4885,Smartwatch,Electronics,6,2722.99,2025-02-18,Central
ORD4886,Shampoo 200ml,Beauty,2,5093.49,2025-02-01,West
ORD4887,Cricket Bat,Sports,6,975.49,2024-08-30,North
ORD4888,Wireless Earbuds,Electronics,4,944.35,2024-10-15,Central
ORD4889,Table Lamp,Home,6,2142.82,2024-07-15,West
ORD4890,Running Shoes,Fashion,6,5609.06,2025-03-18,West
ORD4891,Table Lamp,Home,2,991.06,2024-07-01,East
ORD4892,Football,Sports,1,3790.56,2025-01-01,East
ORD4893,USB-C Cable,Electronics,4,2444.19,2025-02-02,North
ORD4894,Cotton T-Shirt,Fashion,4,451.36,2025-01-04,East
ORD4895,Football,Sports,5,2699.87,2024-09-18,West
ORD4896,Cricket Bat,Sports,6,4542.03,2025-01-23,North
ORD4897,Face Serum,Beauty,2,535.13,2025-03-20,South
ORD4898,Yoga Mat,Sports,4,2371.15,2025-01-31,North
ORD4899,Face Serum,Beauty,1,892.7,2025-01-11,Central
ORD4900,Sunscreen SPF50,Beauty,6,1768.39,2024-11-20,South
ORD4901,Hair Dryer,Beauty,3,5701.64,2024-06-01,North
ORD4902,Wall Clock,Home,5,3057.33,2024-06-21,West
ORD4903,Leather Wallet,Fashion,3,5025.94,2024-11-05,Central
ORD4904,USB-C Cable,Electronics,4,3325.37,2024-11-03,Central
ORD4905,Football,Sports,6,1739.69,2024-09-08,South
ORD4906,Bluetooth Speaker,Electronics,6,3550.65,2024-08-25,West
ORD4907,Football,Sports,5,2904.23,2024-09-14,West
ORD4908,Cotton T-Shirt,Fashion,6,4786.34,2025-02-28,East
ORD4909,Cotton T-Shirt,Fashion,4,4275.26,2024-12-15,East
ORD4910,Table Lamp,Home,5,988.37,2025-01-01,East
ORD4911,Table Lamp,Home,5,803.0,2024-08-06,South
ORD4912,Non-stick Pan,Home,4,2318.25,2024-10-11,North
ORD4913,Cotton Bedsheet,Home,4,2450.42,2024-10-01,East
ORD4914,USB-C Cable,Electronics,3,5054.06,2024-11-09,East
ORD4915,Sunscreen SPF50,Beauty,1,1825.85,2025-03-19,South
ORD4916,Shampoo 200ml,Beauty,2,1001.11,2024-10-08,West
ORD4917,Shampoo 200ml,Beauty,1,1328.39,2025-03-12,South
ORD4918,Yoga Mat,Sports,4,5776.52,2024-07-02,North
ORD4919,Non-stick Pan,Home,3,3224.86,2025-02-26,West
ORD4920,Running Shoes,Fashion,6,2839.97,2025-03-28,South
ORD4921,Skipping Rope,Sports,4,3733.76,2024-10-04,South
ORD4922,Dumbbell Set,Sports,2,3107.02,2024-09-09,Central
ORD4923,Shampoo 200ml,Beauty,5,3147.36,2025-03-10,West
ORD4924,Skipping Rope,Sports,5,1025.46,2025-02-18,North
ORD4925,Sunscreen SPF50,Beauty,5,5242.72,2025-01-09,Central
ORD4926,Power Bank,Electronics,3,1206.15,2024-08-12,South
ORD4927,Running Shoes,Fashion,4,4878.37,2024-09-29,West
ORD4928,Football,Sports,2,4436.62,2024-12-02,South
ORD4929,USB-C Cable,Electronics,5,3208.2,2024-12-10,Central
ORD4930,Sunglasses,Fashion,4,328.31,2024-09-09,South
ORD4931,Denim Jacket,Fashion,5,5465.9,2024-11-27,North
ORD4932,Football,Sports,4,1050.71,2024-08-18,West
ORD4933,Sunscreen SPF50,Beauty,5,665.83,2024-06-29,West
ORD4934,Shampoo 200ml,Beauty,4,4484.87,2025-01-14,Central
ORD4935,Shampoo 200ml,Beauty,6,4315.22,2025-02-02,North
ORD4936,Yoga Mat,Sports,5,415.63,2025-03-23,West
ORD4937,Leather Wallet,Fashion,5,5705.28,2025-03-21,Central
ORD4938,Cotton Bedsheet,Home,1,2265.07,2025-02-04,East
ORD4939,Power Bank,Electronics,2,5851.21,2024-08-11,West
ORD4940,Wireless Earbuds,Electronics,6,1527.0,2024-08-17,East
ORD4941,Football,Sports,4,1248.66,2024-11-27,North
ORD4942,Skipping Rope,Sports,3,4712.58,2024-07-27,Central
ORD4943,Football,Sports,4,624.21,2024-08-12,Central
ORD4944,Running Shoes,Fashion,4,1543.58,2024-12-04,West
ORD4945,Non-stick Pan,Home,4,2507.29,2024-09-13,Central
ORD4946,Cricket Bat,Sports,4,4628.05,2024-12-21,Central
ORD4947,Running Shoes,Fashion,1,2870.69,2025-03-11,East
ORD4948,Wall Clock,Home,6,4315.49,2024-11-29,Central
ORD4949,Wireless Earbuds,Electronics,5,3788.21,2025-02-17,West
ORD4950,Hair Dryer,Beauty,2,4737.15,2024-10-16,East
ORD4951,Smartwatch,Electronics,1,5246.72,2024-06-15,East
ORD4952,Football,Sports,6,1457.41,2025-02-05,East
ORD4953,Denim Jacket,Fashion,3,5715.17,2024-11-12,South
ORD4954,Lip Balm,Beauty,5,3457.21,2024-07-22,North
ORD4955,Shampoo 200ml,Beauty,6,5520.59,2025-01-14,West
ORD4956,Cotton Bedsheet,Home,2,977.11,2025-01-06,East
ORD4957,Face Serum,Beauty,3,5615.78,2024-09-30,North
ORD4958,Bluetooth Speaker,Electronics,4,214.98,2025-01-22,East
ORD4959,Power Bank,Electronics,4,4858.86,2025-01-27,West
ORD4960,Dumbbell Set,Sports,5,4197.5,2024-11-11,North
ORD4961,Cotton T-Shirt,Fashion,2,5244.41,2024-12-11,Central
ORD4962,Wireless Earbuds,Electronics,4,3166.97,2024-07-07,South
ORD4963,Power Bank,Electronics,3,5253.27,2024-06-28,North
ORD4964,Hair Dryer,Beauty,5,4151.86,2024-11-26,East
ORD4965,Cricket Bat,Sports,5,1431.41,2025-03-27,South
ORD4966,Non-stick Pan,Home,3,2015.09,2025-01-10,East
ORD4967,Cotton Bedsheet,Home,2,893.94,2024-11-03,Central
ORD4968,Cricket Bat,Sports,3,4635.72,2024-09-06,Central
ORD4969,Skipping Rope,Sports,3,3987.33,2025-01-15,West
ORD4970,Skipping Rope,Sports,2,1370.37,2024-06-27,South
ORD4971,Yoga Mat,Sports,3,2688.62,2024-11-15,Central
ORD4972,Power Bank,Electronics,1,2192.98,2025-01-09,Central
ORD4973,Running Shoes,Fashion,1,5060.95,2024-09-15,West
ORD4974,Wireless Earbuds,Electronics,2,3185.54,2025-02-04,East
ORD4975,USB-C Cable,Electronics,6,811.48,2025-01-19,South
ORD4976,Power Bank,Electronics,5,4799.68,2024-09-26,Central
ORD4977,Table Lamp,Home,3,1986.72,2025-03-07,West
ORD4978,Skipping Rope,Sports,5,4582.61,2025-03-17,West
ORD4979,Wall Clock,Home,5,5776.37,2024-09-29,North
ORD4980,Wall Clock,Home,3,479.99,2024-08-13,North
ORD4981,Cricket Bat,Sports,1,2024.45,2024-06-27,Central
ORD4982,Table Lamp,Home,5,711.29,2024-12-27,North
ORD4983,Sunglasses,Fashion,3,4504.12,2025-02-26,Central
ORD4984,Lip Balm,Beauty,3,3737.57,2025-03-10,North
ORD4985,Cricket Bat,Sports,3,5773.79,2024-10-02,Central
ORD4986,Lip Balm,Beauty,3,2835.48,2024-09-04,West
ORD4987,Smartwatch,Electronics,3,3135.54,2024-11-04,Central
ORD4988,Face Serum,Beauty,3,2484.8,2024-08-18,South
ORD4989,Wireless Earbuds,Electronics,3,2446.11,2024-06-04,Central
ORD4990,Cotton T-Shirt,Fashion,6,2439.32,2024-07-26,East
ORD4991,Wireless Earbuds,Electronics,2,5064.31,2024-09-22,East
ORD4992,Power Bank,Electronics,4,3826.0,2024-12-10,West
ORD4993,Smartwatch,Electronics,1,5909.39,2024-06-11,Central
ORD4994,Cotton T-Shirt,Fashion,6,2827.94,2024-11-16,West
ORD4995,Skipping Rope,Sports,2,4982.57,2025-01-30,Central
ORD4996,Wall Clock,Home,1,5571.47,2024-11-05,West
ORD4997,Denim Jacket,Fashion,4,1038.99,2025-03-18,Central
ORD4998,Bluetooth Speaker,Electronics,3,5237.08,2024-07-13,Central
ORD4999,Face Serum,Beauty,5,879.78,2024-08-10,West
ORD5000,Lip Balm,Beauty,4,566.79,2024-11-05,South
ORD5001,Denim Jacket,Fashion,2,621.86,2024-07-09,Central
ORD5002,Bluetooth Speaker,Electronics,4,3941.0,2024-08-08,South
ORD5003,Shampoo 200ml,Beauty,2,5953.38,2025-03-10,North
ORD5004,Cotton Bedsheet,Home,1,3730.62,2025-03-03,South
ORD5005,Smartwatch,Electronics,3,5872.68,2024-10-06,West
ORD5006,Yoga Mat,Sports,2,1955.83,2024-09-20,South
ORD5007,Wall Clock,Home,4,1695.97,2024-08-18,East
ORD5008,Lip Balm,Beauty,4,5791.8,2025-03-10,West
ORD5009,Hair Dryer,Beauty,1,4525.32,2024-11-18,Central
ORD5010,Wireless Earbuds,Electronics,1,4335.85,2025-03-12,Central
ORD5011,Denim Jacket,Fashion,5,827.66,2025-01-27,East
ORD5012,Wireless Earbuds,Electronics,3,1726.92,2025-03-06,East
ORD5013,Hair Dryer,Beauty,1,3424.93,2024-06-26,West
ORD5014,Hair Dryer,Beauty,6,4831.24,2024-07-25,East
ORD5015,Skipping Rope,Sports,1,2183.19,2024-07-29,East
ORD5016,Leather Wallet,Fashion,4,692.04,2024-11-22,East
ORD5017,Power Bank,Electronics,1,357.87,2024-12-26,East
ORD5018,Sunscreen SPF50,Beauty,4,2436.7,2025-03-02,Central
ORD5019,Cotton T-Shirt,Fashion,3,4052.22,2024-09-29,West
ORD5020,Storage Box,Home,4,2639.52,2024-12-02,Central
ORD5021,Cricket Bat,Sports,5,3657.23,2024-08-26,South
ORD5022,Cotton T-Shirt,Fashion,2,1513.0,2025-03-15,North
ORD5023,Sunscreen SPF50,Beauty,2,2380.01,2024-10-16,Central
ORD5024,Sunglasses,Fashion,6,780.15,2024-12-18,North
ORD5025,Leather Wallet,Fashion,2,3359.7,2024-09-28,West
ORD5026,Non-stick Pan,Home,5,5651.78,2024-12-09,South
ORD5027,Table Lamp,Home,6,2260.49,2024-09-11,North
ORD5028,Non-stick Pan,Home,4,815.04,2024-07-26,West
ORD5029,Bluetooth Speaker,Electronics,4,3114.52,2025-01-30,South
ORD5030,Cotton T-Shirt,Fashion,4,5871.48,2025-03-23,South
ORD5031,Sunscreen SPF50,Beauty,6,1177.91,2024-07-27,West
ORD5032,Face Serum,Beauty,5,4238.76,2024-12-26,Central
ORD5033,Cotton Bedsheet,Home,3,3205.11,2024-11-22,Central
ORD5034,Denim Jacket,Fashion,1,1410.48,2024-11-08,West
ORD5035,Running Shoes,Fashion,5,2767.45,2025-01-15,East
ORD5036,Power Bank,Electronics,2,3718.97,2024-08-17,Central
ORD5037,Face Serum,Beauty,6,2999.55,2024-12-26,East
ORD5038,Shampoo 200ml,Beauty,5,3494.66,2024-06-29,West
ORD5039,USB-C Cable,Electronics,2,4483.53,2024-10-13,South
ORD5040,Running Shoes,Fashion,1,3110.33,2024-11-09,East
ORD5041,Cotton T-Shirt,Fashion,1,3572.41,2024-08-04,East
ORD5042,Smartwatch,Electronics,2,3156.15,2025-01-08,South
ORD5043,Sunglasses,Fashion,3,185.48,2025-01-05,North
ORD5044,Face Serum,Beauty,6,4054.87,2024-10-07,Central
ORD5045,Smartwatch,Electronics,3,2053.74,2024-10-04,West
ORD5046,Denim Jacket,Fashion,1,713.79,2024-12-02,West
ORD5047,Yoga Mat,Sports,3,2696.97,2024-07-26,West
ORD5048,Running Shoes,Fashion,3,5304.38,2024-09-25,South
